MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID;ug to g;g to mol;mikromolar;uM
COMB;T;Lithuania;MRLT;K32;2008;13/02/2008;55.55833333;21.07833333;;;;1;;AF;;I-MET;CD;;;0.09;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350572;1040629;0.00000009;0.000000000800633;0.000800633;0.000007122
COMB;T;Lithuania;MRLT;K22;2008;13/02/2008;55.73500000;21.05000000;;;;13;;AF;;I-MET;CD;;;0.1;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350614;1040636;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;T;Lithuania;MRLT;K41;2008;08/05/2008;55.31166667;20.95666667;;;;10;;AF;;I-MET;CD;;;0.12;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350626;1040638;0.00000012;0.00000000106751;0.001067511;0.000009497
COMB;T;Lithuania;MRLT;K22;2008;08/05/2008;55.73500000;21.05000000;;;;10;;AF;;I-MET;CD;;;0.57;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350668;1040645;0.00000057;0.00000000507068;0.005070678;0.00004511
COMB;T;Lithuania;MRLT;BMPJ2;2008;08/05/2008;55.88166667;20.34166667;;;;1;;AF;;I-MET;CD;;<~Q;0;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350680;1040647;0;0;0;0
COMB;T;Lithuania;MRLT;J56;2008;19/08/2008;56.02833333;20.83333333;;;;24;;AF;;I-MET;CD;;<~Q;0;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350710;1040652;0;0;0;0
COMB;T;Lithuania;MRLT;K23;2008;20/08/2008;55.71833333;21.06166667;;;;10;;AF;;I-MET;CD;;<~Q;0;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350722;1040654;0;0;0;0
COMB;T;Lithuania;MRLT;K22;2008;20/08/2008;55.73500000;21.05000000;;;;1;;AF;;I-MET;CD;;<~Q;0;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350734;1040656;0;0;0;0
COMB;T;Lithuania;MRLT;BMPJ2;2008;20/08/2008;55.88166667;20.34166667;;;;44;;AF;;I-MET;CD;;<~Q;0;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350764;1040661;0;0;0;0
COMB;T;Lithuania;MRLT;K41;2008;21/08/2008;55.31166667;20.95666667;;;;10;;AF;;I-MET;CD;;<~Q;0;ug/l;;;0.08;;;MRLT;ISO15586:2003;RF;PCF45;;HNO;HNO-CM;AAS-GF;;;NSK;;;;62116;22350776;1040663;0;0;0;0
